id,unit of measure (per pack),line item quantity,line item value,pack price,unit price,line item insurance (usd)
11998,60,8640,12614.4,1.46,0.02,24.72
11999,60,108,162.0,1.5,0.02,0.32
12000,60,17000,121040.0,7.12,0.12,237.24
12001,60,108000,946080.0,8.76,0.15,1854.32
12003,90,2520,32079.6,12.73,0.14,62.88
12004,60,19650,223027.5,11.35,0.19,437.13
12005,60,52481,373664.72,7.12,0.12,732.38
12006,60,76000,541120.0,7.12,0.12,1060.6
12008,30,1795,47118.75,26.25,0.88,92.35
12009,240,6000,11520.0,1.92,0.01,22.58
12010,30,998,26197.5,26.25,0.88,51.35
12011,60,52920,603288.0,11.4,0.19,1182.44
12012,30,4000,24880.0,6.22,0.21,48.76
12014,60,15825,45892.5,2.9,0.05,89.95
12015,60,4500,10980.0,2.44,0.04,21.52
12016,240,24,0.24,0.01,0.0,0.0
12017,60,300,438.0,1.46,0.02,0.94
12018,60,589,4435.17,7.53,0.13,9.56
12020,60,20000,58000.0,2.9,0.05,125.05
12021,60,25540,74066.0,2.9,0.05,159.69
12050,60,552,1827.12,3.31,0.06,2.92
12056,240,313,1940.6,6.2,0.03,3.1
12067,60,903,6953.1,7.7,0.13,11.12
12071,240,237,5095.5,21.5,0.09,8.15
12072,120,10020,205410.0,20.5,0.17,328.66
12073,300,147,6041.7,41.1,0.14,9.67
12074,60,7426,79309.68,10.68,0.18,126.9
12075,60,79029,282133.53,3.57,0.06,451.41
12077,60,1161,2496.15,2.15,0.04,3.99
12078,180,112,5600.0,50.0,0.28,8.96
12079,20,92,2944.0,32.0,1.6,4.71
12080,300,56,2301.6,41.1,0.14,3.68
12083,100,422,58658.0,139.0,1.39,93.85
12086,60,29489,314942.52,10.68,0.18,503.91
12088,60,530,37100.0,70.0,1.17,59.36
12089,60,960,34080.0,35.5,0.59,54.53
12090,180,740,36496.8,49.32,0.27,58.39
12091,270,521,39747.09,76.29,0.28,63.6
12092,30,3318,56406.0,17.0,0.57,90.25
12093,120,2698,110887.8,41.1,0.34,177.42
12094,30,25913,434042.75,16.75,0.56,694.47
12100,20,1883,60256.0,32.0,1.6,96.41
12107,240,1000,16500.0,16.5,0.07,26.4
12109,240,11950,23541.5,1.97,0.01,37.67
12110,60,46855,142439.2,3.04,0.05,227.9
12112,30,1883,31069.5,16.5,0.55,49.71
12113,60,37240,275576.0,7.4,0.12,440.92
12120,20,3480,111360.0,32.0,1.6,178.18
12122,336,1200,46032.0,38.36,0.11,73.65
12123,30,1062,2124.0,2.0,0.07,3.4
12125,60,1848,17556.0,9.5,0.16,28.09
12126,60,3000,4560.0,1.52,0.03,7.3
12127,60,3260,228200.0,70.0,1.17,365.12
12128,100,1250,12.5,0.01,0.0,0.02
12129,60,32160,305520.0,9.5,0.16,488.83
12130,60,1190,9163.0,7.7,0.13,14.66
12131,240,1283,3322.97,2.59,0.01,5.32
12133,25,200,15000.0,75.0,3.0,24.0
12135,60,60440,205496.0,3.4,0.06,328.79
12136,60,14040,42681.6,3.04,0.05,68.29
12138,60,1797,17071.5,9.5,0.16,27.31
12139,180,2450,122500.0,50.0,0.28,196.0
12143,60,1255,4267.0,3.4,0.06,6.83
12144,180,665,33250.0,50.0,0.28,53.2
12145,84,760,7288.4,9.59,0.11,11.66
12146,30,1860,23101.2,12.42,0.41,36.96
12147,30,1860,23101.2,12.42,0.41,36.96
12148,60,16,152.0,9.5,0.16,0.24
12149,60,1560,14820.0,9.5,0.16,23.71
12150,60,8251,227150.03,27.53,0.46,363.44
12151,200,300,420.0,1.4,0.01,0.67
12154,240,1004,6224.8,6.2,0.03,9.96
12155,60,5000,15200.0,3.04,0.05,24.32
12159,30,19000,228190.0,12.01,0.4,365.1
12163,25,1842,36840.0,20.0,0.8,58.94
12164,60,307,893.37,2.91,0.05,1.43
12165,60,37240,275576.0,7.4,0.12,440.92
12166,60,1057,3593.8,3.4,0.06,5.75
12167,20,45,1215.0,27.0,1.35,1.94
12168,60,447,679.44,1.52,0.03,1.09
12169,30,32997,409822.74,12.42,0.41,655.72
12170,240,160,2640.0,16.5,0.07,4.22
12171,60,50000,472500.0,9.45,0.16,756.0
12172,30,860,10328.6,12.01,0.4,16.53
12174,60,957,2775.3,2.9,0.05,4.44
12175,60,7876,11971.52,1.52,0.03,19.15
12176,60,7296,96890.88,13.28,0.22,155.03
12177,240,30563,60209.11,1.97,0.01,96.33
12178,60,16752,158306.4,9.45,0.16,253.29
12179,60,850,1317.5,1.55,0.03,2.11
12180,60,60000,432000.0,7.2,0.12,691.2
12181,60,4,105.2,26.3,0.44,0.17
12182,60,4685,34669.0,7.4,0.12,55.47
12183,60,3710,12614.0,3.4,0.06,20.18
12184,300,1260,51786.0,41.1,0.14,82.86
12185,90,3330,53280.0,16.0,0.18,85.25
12186,60,4305,6543.6,1.52,0.03,10.47
12187,60,75,1162.5,15.5,0.26,1.86
12188,60,190,5230.7,27.53,0.46,8.37
12189,240,6036,12675.6,2.1,0.01,20.28
12191,25,229,17175.0,75.0,3.0,27.48
12192,200,55,77.0,1.4,0.01,0.12
12195,30,17000,211140.0,12.42,0.41,337.82
12196,60,7110,57946.5,8.15,0.14,92.71
12197,30,50000,600500.0,12.01,0.4,960.8
12198,84,360,3452.4,9.59,0.11,5.52
12199,100,200,14398.0,71.99,0.72,23.04
12200,100,200,2.0,0.01,0.0,0.0
12201,20,1000,32000.0,32.0,1.6,51.2
12202,100,2000,159980.0,79.99,0.8,255.97
12203,60,1666,5664.4,3.4,0.06,9.06
12204,60,1440,4896.0,3.4,0.06,7.83
12205,100,90,0.9,0.01,0.0,0.0
12206,20,763,24416.0,32.0,1.6,39.07
12207,100,1000,79990.0,79.99,0.8,127.98
12210,30,1300,15613.0,12.01,0.4,24.98
12211,30,1446,3239.04,2.24,0.07,6.35
12212,30,4000,48040.0,12.01,0.4,94.16
12213,60,27224,254544.4,9.35,0.16,498.91
12214,60,21360,83304.0,3.9,0.06,163.28
12215,60,10000,118000.0,11.8,0.2,231.28
12216,30,3713,40843.0,11.0,0.37,80.05
12218,100,5000,399950.0,79.99,0.8,783.9
12219,30,1166,30607.5,26.25,0.88,59.99
12220,60,312,3681.6,11.8,0.2,7.22
12222,60,1300,3770.0,2.9,0.05,6.03
12224,30,45000,1181250.0,26.25,0.88,1890.0
12225,60,39068,132831.2,3.4,0.06,212.53
12228,30,45000,1181250.0,26.25,0.88,1890.0
12230,60,27150,105885.0,3.9,0.06,207.53
12231,60,6,19.2,3.2,0.05,0.04
12232,30,8000,16000.0,2.0,0.07,31.36
12233,60,3600,27900.0,7.75,0.13,44.64
12234,30,50000,600500.0,12.01,0.4,960.8
12235,60,76128,548121.6,7.2,0.12,876.99
12236,30,196,2677.36,13.66,0.46,4.28
12237,60,22918,163176.16,7.12,0.12,319.83
12238,30,883,15011.0,17.0,0.57,29.42
12242,240,2976,5713.92,1.92,0.01,11.2
12243,30,11527,135096.44,11.72,0.39,264.79
12244,20,168,5376.0,32.0,1.6,8.6
12245,60,4124,6392.2,1.55,0.03,12.53
12246,60,903,1399.65,1.55,0.03,2.24
12247,60,500,875.0,1.75,0.03,1.72
12248,30,100000,2625000.0,26.25,0.88,5145.0
12249,30,1030,12071.6,11.72,0.39,19.31
12250,60,4500,36000.0,8.0,0.13,57.6
12251,60,26616,303422.4,11.4,0.19,594.71
12252,60,5131,60545.8,11.8,0.2,118.67
12253,30,1082,2164.0,2.0,0.07,4.24
12254,60,60332,446456.8,7.4,0.12,714.33
12255,60,27000,102600.0,3.8,0.06,201.1
12256,60,107556,765798.72,7.12,0.12,1500.97
12257,60,5641,45974.15,8.15,0.14,90.11
12258,30,11527,138439.27,12.01,0.4,271.34
12259,120,2034,83597.4,41.1,0.34,163.85
12260,30,13473,148203.0,11.0,0.37,290.48
12261,60,1033,1601.15,1.55,0.03,3.14
12264,30,662,17377.5,26.25,0.88,34.06
12265,60,11661,132935.4,11.4,0.19,260.55
12266,60,370,4218.0,11.4,0.19,8.27
12267,60,5000,43800.0,8.76,0.15,85.85
12269,60,11550,36960.0,3.2,0.05,59.14
12270,300,126,5178.6,41.1,0.14,10.15
12271,30,25000,275000.0,11.0,0.37,539.0
12272,60,630,976.5,1.55,0.03,1.91
12273,30,20240,531300.0,26.25,0.88,1041.35
12276,60,4000,16000.0,4.0,0.07,31.36
12277,60,17618,126849.6,7.2,0.12,248.63
12278,30,27439,720273.75,26.25,0.88,1411.74
12279,30,7323,71179.56,9.72,0.32,139.51
12280,30,10065,97831.8,9.72,0.32,191.75
12281,60,60,89.4,1.49,0.02,0.18
12282,30,11546,127006.0,11.0,0.37,248.93
12283,60,10000,77100.0,7.71,0.13,151.12
12284,60,15000,173400.0,11.56,0.19,339.86
12286,60,1140,3306.0,2.9,0.05,6.48
12289,60,1747,15303.72,8.76,0.15,30.0
12290,60,3235,23033.2,7.12,0.12,45.15
12293,20,2500,80000.0,32.0,1.6,156.8
12294,30,1428,3198.72,2.24,0.07,6.27
12295,30,24269,637061.25,26.25,0.88,1248.64
12296,60,10372,119900.32,11.56,0.19,235.0
12297,30,27314,716992.5,26.25,0.88,1405.31
12299,30,92000,1058000.0,11.5,0.38,2073.68
12300,60,23100,87780.0,3.8,0.06,172.05
12301,60,5800,66120.0,11.4,0.19,129.6
12302,30,22730,596662.5,26.25,0.88,1169.46
12303,30,3280,31881.6,9.72,0.32,62.49
12421,30,11254,182990.04,16.26,0.54,292.78
12304,30,5794,68079.5,11.75,0.39,133.44
12305,90,525,6683.25,12.73,0.14,13.1
12307,60,76000,541120.0,7.12,0.12,1060.6
12309,60,8766,21389.04,2.44,0.04,41.92
12310,60,1650,4785.0,2.9,0.05,9.38
12311,60,24000,210240.0,8.76,0.15,412.07
12312,60,34000,385900.0,11.35,0.19,756.36
12313,60,28170,319729.5,11.35,0.19,626.67
12314,30,92000,1058000.0,11.5,0.38,2073.68
12315,30,92095,1059092.5,11.5,0.38,2075.82
12316,60,4000,16000.0,4.0,0.07,31.36
12384,60,11807,42150.99,3.57,0.06,67.44
12317,60,15718,47154.0,3.0,0.05,92.42
12318,30,666,7825.5,11.75,0.39,15.34
12319,60,9243,235234.35,25.45,0.42,461.06
12320,60,61520,438022.4,7.12,0.12,858.52
12321,60,40230,458622.0,11.4,0.19,898.9
12322,60,1756,20018.4,11.4,0.19,39.24
12323,240,1547,2970.24,1.92,0.01,5.82
12324,60,2592,6324.48,2.44,0.04,12.4
12325,60,4234,10330.96,2.44,0.04,20.25
12326,240,50,0.5,0.01,0.0,0.0
12327,60,200,2.0,0.01,0.0,0.0
12328,30,13941,80578.98,5.78,0.19,173.73
12329,60,60,240.0,4.0,0.07,0.52
12330,60,4460,12934.0,2.9,0.05,27.89
12352,60,2100,75180.0,35.8,0.6,120.29
12354,60,538,1920.66,3.57,0.06,3.07
12365,240,278,1098.1,3.95,0.02,1.76
12372,60,4776,170980.8,35.8,0.6,273.57
12373,30,5344,86893.44,16.26,0.54,139.03
12375,240,350,7525.0,21.5,0.09,12.04
12378,30,48348,786138.48,16.26,0.54,1257.82
12379,240,7750,30612.5,3.95,0.02,48.98
12388,60,23472,176040.0,7.5,0.12,281.66
12391,30,55032,110064.0,2.0,0.07,176.1
12393,336,157,6022.52,38.36,0.11,9.64
12395,240,2744,6695.36,2.44,0.01,10.71
12396,240,2185,8630.75,3.95,0.02,13.81
12397,30,738,2560.86,3.47,0.12,4.1
12399,20,2500,80000.0,32.0,1.6,128.0
12400,60,30000,91200.0,3.04,0.05,145.92
12404,90,1987,64418.54,32.42,0.36,103.07
12406,60,12420,101223.0,8.15,0.14,161.96
12407,60,16974,125607.6,7.4,0.12,200.97
12408,90,604,9664.0,16.0,0.18,15.46
12411,60,1696,13144.0,7.75,0.13,21.03
12413,25,2492,49840.0,20.0,0.8,79.74
12416,60,5794,47221.1,8.15,0.14,75.55
12418,60,1381,2416.75,1.75,0.03,3.87
12513,20,10,320.0,32.0,1.6,0.51
12424,30,1200,14904.0,12.42,0.41,23.85
12425,20,5000,160000.0,32.0,1.6,256.0
12426,60,1246,9345.0,7.5,0.12,14.95
12428,270,23,1808.72,78.64,0.29,2.89
12429,30,25338,314697.96,12.42,0.41,503.52
12431,60,7128,67716.0,9.5,0.16,108.35
12432,60,7744,297059.84,38.36,0.64,475.3
12433,30,34020,422528.4,12.42,0.41,676.05
12434,60,3145,9560.8,3.04,0.05,15.3
12435,60,140,1141.0,8.15,0.14,1.83
12438,60,6200,10850.0,1.75,0.03,17.36
12439,120,12240,503064.0,41.1,0.34,804.9
12441,300,746,30660.6,41.1,0.14,49.06
12443,60,42000,142800.0,3.4,0.06,228.48
12446,60,77724,264261.6,3.4,0.06,422.82
12447,60,12745,43333.0,3.4,0.06,69.33
12451,60,4836,99138.0,20.5,0.34,158.62
12452,120,2121,87173.1,41.1,0.34,139.48
12453,30,67624,839890.08,12.42,0.41,1343.82
12454,60,42700,576450.0,13.5,0.22,922.32
12455,240,2000,3940.0,1.97,0.01,6.3
12456,60,58680,199512.0,3.4,0.06,319.22
12459,30,14465,179655.3,12.42,0.41,287.45
12460,240,15000,29550.0,1.97,0.01,47.28
12461,100,2093,150675.07,71.99,0.72,241.08
12462,100,1250,12.5,0.01,0.0,0.02
12464,60,100,175.0,1.75,0.03,0.28
12465,240,4,10.36,2.59,0.01,0.02
12470,240,3326,7150.9,2.15,0.01,11.44
12471,60,35600,263440.0,7.4,0.12,421.5
12472,60,371,3524.5,9.5,0.16,5.64
12473,25,9700,194000.0,20.0,0.8,310.4
12475,180,70,1187.2,16.96,0.09,1.9
12476,180,31,525.76,16.96,0.09,0.84
12477,60,1521,2311.92,1.52,0.03,3.7
12478,60,420,638.4,1.52,0.03,1.02
12479,30,3077,36954.77,12.01,0.4,59.13
12480,60,15,412.95,27.53,0.46,0.66
12481,60,122590,1158475.5,9.45,0.16,1853.56
12482,60,9732,72016.8,7.4,0.12,115.23
12483,100,345,23115.0,67.0,0.67,36.98
12484,30,75000,900750.0,12.01,0.4,1441.2
12485,60,6597,62671.5,9.5,0.16,100.27
12486,60,155319,1149360.6,7.4,0.12,1838.98
12487,60,8940,120690.0,13.5,0.22,193.1
12488,30,33787,419634.54,12.42,0.41,671.42
12490,60,39,68.25,1.75,0.03,0.11
12492,60,40000,136000.0,3.4,0.06,217.6
12493,60,800,7560.0,9.45,0.16,12.1
12495,60,112191,1060204.95,9.45,0.16,1696.33
12496,90,1132,18112.0,16.0,0.18,28.98
12497,200,1971,2759.4,1.4,0.01,4.42
12498,200,3000,4200.0,1.4,0.01,6.72
12499,100,1550,15.5,0.01,0.0,0.02
12500,60,7770,11810.4,1.52,0.03,18.9
12501,100,1505,108344.95,71.99,0.72,173.35
12502,60,48610,461795.0,9.5,0.16,738.87
12503,60,3115,25387.25,8.15,0.14,40.62
12504,60,6722,63859.0,9.5,0.16,102.17
12505,30,55000,660550.0,12.01,0.4,1056.88
12506,60,17621,59911.4,3.4,0.06,95.86
12507,100,250,17997.5,71.99,0.72,28.8
12508,60,6295,51304.25,8.15,0.14,82.09
12509,60,1925,15688.75,8.15,0.14,25.1
12510,100,1000,10.0,0.01,0.0,0.02
12511,120,240,9864.0,41.1,0.34,15.78
12515,60,138325,995940.0,7.2,0.12,1593.5
12516,60,75318,114483.36,1.52,0.03,183.17
12517,30,101445,1259946.9,12.42,0.41,2015.92
12518,60,58086,551817.0,9.5,0.16,882.91
12519,60,500,775.0,1.55,0.03,1.24
12521,90,560,8545.6,15.26,0.17,16.75
12522,336,180,0.0,0.0,0.0,0.0
12523,100,5000,399950.0,79.99,0.8,783.9
12524,60,420,1218.0,2.9,0.05,2.39
12525,60,50000,170000.0,3.4,0.06,333.2
12526,240,1800,3780.0,2.1,0.01,7.41
12527,200,36,50.4,1.4,0.01,0.1
12530,25,16,320.0,20.0,0.8,0.63
12531,30,15000,393750.0,26.25,0.88,630.0
12532,30,50000,600500.0,12.01,0.4,960.8
12533,60,138,469.2,3.4,0.06,0.92
12534,20,1250,40000.0,32.0,1.6,78.4
12535,30,20000,525000.0,26.25,0.88,840.0
12536,30,1166,2332.0,2.0,0.07,4.57
12537,30,9650,115896.5,12.01,0.4,185.43
12538,60,16990,229365.0,13.5,0.22,366.98
12539,60,120,349.2,2.91,0.05,0.56
12541,60,22566,67698.0,3.0,0.05,132.69
12542,60,88,1038.4,11.8,0.2,2.04
12543,30,9,99.0,11.0,0.37,0.19
12544,60,965,6948.0,7.2,0.12,13.62
12545,60,11142,17270.1,1.55,0.03,33.85
12546,240,1643,3450.3,2.1,0.01,6.76
12547,30,328,8610.0,26.25,0.88,16.88
12548,30,1957,22936.04,11.72,0.39,36.7
12549,30,24599,270589.0,11.0,0.37,530.35
12550,30,14000,154000.0,11.0,0.37,301.84
12551,60,1672,5684.8,3.4,0.06,9.1
12552,30,938,1876.0,2.0,0.07,3.68
12553,30,3100,41168.0,13.28,0.44,80.69
12554,60,17103,121773.36,7.12,0.12,238.68
12555,60,2708,25590.6,9.45,0.16,50.16
12556,30,36391,386472.42,10.62,0.35,757.49
12557,240,3060,5814.0,1.9,0.01,11.4
12558,60,15944,181761.6,11.4,0.19,356.25
12560,300,896,36825.6,41.1,0.14,72.18
12561,60,4200,32550.0,7.75,0.13,63.8
12563,300,405,16645.5,41.1,0.14,32.63
12564,60,5259,15777.0,3.0,0.05,30.92
12565,30,60000,660000.0,11.0,0.37,1293.6
12567,60,26292,310245.6,11.8,0.2,608.08
12568,60,71422,814210.8,11.4,0.19,1595.85
12569,120,80,3288.0,41.1,0.34,6.44
12570,30,17933,470741.25,26.25,0.88,922.65
12571,60,10000,93500.0,9.35,0.16,183.26
12572,240,398,5970.0,15.0,0.06,11.7
12573,30,23991,275896.5,11.5,0.38,540.76
12574,180,98,1662.08,16.96,0.09,3.26
12575,60,6476,56729.76,8.76,0.15,111.19
12576,60,13334,152007.6,11.4,0.19,297.93
12577,100,504,2766.96,5.49,0.05,5.42
12578,60,107,342.4,3.2,0.05,0.67
12579,60,17100,41724.0,2.44,0.04,81.78
12580,60,560,840.0,1.5,0.02,1.65
12581,300,1059,10.59,0.01,0.0,0.02
12585,60,12000,17880.0,1.49,0.02,35.04
12586,30,5000,50000.0,10.0,0.33,98.0
12587,60,1155,13109.25,11.35,0.19,25.69
12591,120,220,9042.0,41.1,0.34,17.72
12592,30,92000,1058000.0,11.5,0.38,2073.68
12593,90,4000,61040.0,15.26,0.17,119.64
12594,30,2160,56700.0,26.25,0.88,111.13
12597,60,25824,226218.24,8.76,0.15,443.39
12598,60,35000,249200.0,7.12,0.12,488.43
12599,60,23670,269838.0,11.4,0.19,528.88
12600,30,671,17613.75,26.25,0.88,34.52
12601,60,12294,94786.74,7.71,0.13,185.78
12602,60,2250,6525.0,2.9,0.05,12.79
12603,60,2420,21199.2,8.76,0.15,41.55
12604,60,42000,299040.0,7.12,0.12,586.12
12608,60,17500,68250.0,3.9,0.06,133.77
12609,30,88000,968000.0,11.0,0.37,1897.28
12610,30,536,9112.0,17.0,0.57,17.86
12611,60,111538,977072.88,8.76,0.15,1915.06
12612,60,98396,700579.52,7.12,0.12,1373.14
12613,30,121280,1425040.0,11.75,0.39,2793.08
12614,60,15900,404655.0,25.45,0.42,793.12
12616,60,4275,10431.0,2.44,0.04,20.44
12617,30,36456,226756.32,6.22,0.21,444.44
12618,60,945,1408.05,1.49,0.02,3.04
12619,30,576,15120.0,26.25,0.88,32.6
12620,60,735,1073.1,1.46,0.02,2.31
12658,60,62000,458800.0,7.4,0.12,734.08
12663,100,2000,278000.0,139.0,1.39,444.8
12664,30,3149,51202.74,16.26,0.54,81.92
12665,300,50,2055.0,41.1,0.14,3.29
12666,120,3090,127122.6,41.14,0.34,203.4
12667,240,5076,20050.2,3.95,0.02,32.08
12669,1,2,477.3,238.65,238.65,0.76
12670,60,3200,114560.0,35.8,0.6,183.3
12671,60,22047,67022.88,3.04,0.05,107.24
12672,30,2034,33561.0,16.5,0.55,53.7
12673,240,1020,21930.0,21.5,0.09,35.09
12675,270,36,2831.04,78.64,0.29,4.53
12676,30,167,3340.0,20.0,0.67,5.34
12680,100,300,24000.0,80.0,0.8,38.4
12682,30,8000,130080.0,16.26,0.54,208.13
12683,120,4155,170770.5,41.1,0.34,273.23
12684,300,147,6041.7,41.1,0.14,9.67
12685,30,2933,49127.75,16.75,0.56,78.6
12686,240,59,1241.95,21.05,0.09,1.99
12688,60,6000,165180.0,27.53,0.46,264.29
12690,60,1560,14820.0,9.5,0.16,23.71
12691,30,1600,3200.0,2.0,0.07,5.12
12694,60,1350,12825.0,9.5,0.16,20.52
12710,240,1500,24750.0,16.5,0.07,39.6
12711,240,10336,64083.2,6.2,0.03,102.53
12712,240,12512,77574.4,6.2,0.03,124.12
12714,120,4078,167605.8,41.1,0.34,268.17
12715,270,7,550.48,78.64,0.29,0.88
12716,240,10996,68175.2,6.2,0.03,109.08
12718,100,600,43200.0,72.0,0.72,69.12
12723,100,872,8.72,0.01,0.0,0.01
12724,240,1622,10056.4,6.2,0.03,16.09
12729,30,37300,463266.0,12.42,0.41,741.23
12734,60,6,48.9,8.15,0.14,0.08
12735,60,22,162.8,7.4,0.12,0.26
12736,30,44000,88000.0,2.0,0.07,140.8
12737,60,44400,328560.0,7.4,0.12,525.7
12738,120,986,81049.2,82.2,0.68,129.68
12739,240,96,2400.0,25.0,0.1,3.84
12740,60,18974,140407.6,7.4,0.12,224.65
12741,90,500,8000.0,16.0,0.18,12.8
12742,100,480,2635.2,5.49,0.05,4.22
12748,60,488,34160.0,70.0,1.17,54.66
12749,120,403,16563.3,41.1,0.34,26.5
12751,60,645,2134.95,3.31,0.06,3.42
12752,60,1542,11565.0,7.5,0.12,18.5
12753,84,210,8055.6,38.36,0.46,12.89
12754,60,40000,296000.0,7.4,0.12,473.6
12755,40,375,28500.0,76.0,1.9,45.6
12756,60,125,1018.75,8.15,0.14,1.63
12759,60,9691,92064.5,9.5,0.16,147.3
12760,60,2067,144690.0,70.0,1.17,231.5
12761,60,1860,13764.0,7.4,0.12,22.02
12762,30,1600,3200.0,2.0,0.07,5.12
12763,60,3000,24450.0,8.15,0.14,39.12
12764,30,12663,157274.46,12.42,0.41,251.64
12766,60,32129,97672.16,3.04,0.05,156.28
12770,60,29500,89680.0,3.04,0.05,143.49
12771,60,6500,48100.0,7.4,0.12,76.96
12772,60,5836,160665.08,27.53,0.46,257.06
12773,200,2326,3535.52,1.52,0.01,5.66
12774,60,328,1115.2,3.4,0.06,1.78
12776,30,1860,23101.2,12.42,0.41,36.96
12777,60,14995,141702.75,9.45,0.16,226.72
12778,30,16,420.0,26.25,0.88,0.67
12779,60,3847,28467.8,7.4,0.12,45.55
12800,30,2500,31050.0,12.42,0.41,49.68
12780,60,16610,220580.8,13.28,0.22,352.93
12781,60,8805,25622.55,2.91,0.05,41.0
12782,60,87768,298411.2,3.4,0.06,477.46
12783,240,5536,10629.12,1.92,0.01,17.01
12784,84,1358,13023.22,9.59,0.11,20.84
12785,60,9474,89529.3,9.45,0.16,143.25
12786,60,40000,296000.0,7.4,0.12,473.6
12788,240,224,3696.0,16.5,0.07,5.91
12789,60,78460,119259.2,1.52,0.03,190.81
12790,60,270,7433.1,27.53,0.46,11.89
12791,240,2415,4757.55,1.97,0.01,7.61
12792,30,1860,23101.2,12.42,0.41,36.96
12793,20,2000,64000.0,32.0,1.6,102.4
12794,25,4342,86840.0,20.0,0.8,138.94
12795,100,15,1080.0,72.0,0.72,1.73
12796,30,81198,162396.0,2.0,0.07,259.83
12797,240,128,2112.0,16.5,0.07,3.38
12798,30,48,816.0,17.0,0.57,1.31
12801,60,1728,16416.0,9.5,0.16,26.27
12803,60,3180,25917.0,8.15,0.14,41.47
12805,100,2000,20.0,0.01,0.0,0.03
12806,60,3000,10200.0,3.4,0.06,16.32
12808,240,127,243.84,1.92,0.01,0.39
12809,60,30874,93856.96,3.04,0.05,150.17
12810,100,550,5.5,0.01,0.0,0.01
12811,100,1800,129582.0,71.99,0.72,207.33
12812,60,1400,18900.0,13.5,0.22,30.24
12813,30,35000,420350.0,12.01,0.4,823.89
12814,60,50000,472500.0,9.45,0.16,926.1
12817,60,4100,13120.0,3.2,0.05,25.72
12818,25,19999,399980.0,20.0,0.8,783.96
12819,60,32544,94703.04,2.91,0.05,151.52
12820,200,1500,2100.0,1.4,0.01,3.36
12821,30,1500,3360.0,2.24,0.07,5.38
12822,336,2,76.72,38.36,0.11,0.15
12823,60,1152,4492.8,3.9,0.06,8.81
12870,20,1067,34144.0,32.0,1.6,54.63
12824,30,4,105.0,26.25,0.88,0.17
12825,60,784,3057.6,3.9,0.06,4.89
12826,100,12,0.12,0.01,0.0,0.0
12827,120,94,3863.4,41.1,0.34,6.18
12828,25,20000,400000.0,20.0,0.8,640.0
12829,60,50000,472500.0,9.45,0.16,756.0
12830,30,3770,37.7,0.01,0.0,0.07
12835,60,5730,157746.9,27.53,0.46,252.4
12836,180,252,12600.0,50.0,0.28,24.7
12837,30,4000,48040.0,12.01,0.4,94.16
12838,60,11980,46722.0,3.9,0.06,74.76
12839,336,14,537.04,38.36,0.11,0.86
12840,180,50,2500.0,50.0,0.28,4.0
12841,240,2005,3809.5,1.9,0.01,7.47
12842,60,14600,172280.0,11.8,0.2,337.67
12843,240,2800,5880.0,2.1,0.01,11.52
12844,30,4000,48040.0,12.01,0.4,94.16
12845,100,28,2800.0,100.0,1.0,5.49
12846,25,12,240.0,20.0,0.8,0.47
12849,30,8000,16000.0,2.0,0.07,31.36
12850,60,9599,28797.0,3.0,0.05,56.44
12851,30,2200,29216.0,13.28,0.44,57.26
12852,60,9408,31987.2,3.4,0.06,51.18
12853,30,12696,333270.0,26.25,0.88,533.23
12854,30,50000,600500.0,12.01,0.4,960.8
12857,60,76427,722235.15,9.45,0.16,1155.58
12858,30,27590,293005.8,10.62,0.35,574.29
12859,30,11549,122650.38,10.62,0.35,240.39
12860,30,35299,374875.38,10.62,0.35,734.76
12862,60,6002,20406.8,3.4,0.06,40.0
12863,60,7876,12207.8,1.55,0.03,23.93
12864,30,16000,155520.0,9.72,0.32,304.82
12865,60,3231,28303.56,8.76,0.15,55.47
12866,60,67842,773398.8,11.4,0.19,1515.86
12868,60,28624,267634.4,9.35,0.16,524.56
12869,30,8000,16000.0,2.0,0.07,31.36
12871,60,10000,30400.0,3.04,0.05,59.58
12873,90,1132,17274.32,15.26,0.17,33.86
12874,60,76000,562400.0,7.4,0.12,1102.3
12875,60,135000,972000.0,7.2,0.12,1905.12
12876,240,1977,31928.55,16.15,0.07,62.58
12877,60,248,793.6,3.2,0.05,1.56
12878,60,1067,3414.4,3.2,0.05,6.69
12879,60,35000,327250.0,9.35,0.16,641.41
12883,60,8346,83.46,0.01,0.0,0.16
12885,30,2178,23522.4,10.8,0.36,46.1
12886,240,806,1531.4,1.9,0.01,3.0
12887,60,3895,27732.4,7.12,0.12,54.36
12892,180,400,20000.0,50.0,0.28,39.2
12893,60,3190,36366.0,11.4,0.19,71.28
12894,180,400,20000.0,50.0,0.28,39.2
12896,60,9310,29792.0,3.2,0.05,58.39
12897,30,22260,244860.0,11.0,0.37,479.93
12898,60,1894,4621.36,2.44,0.04,9.06
12899,60,1268,14455.2,11.4,0.19,28.33
12900,30,27941,307351.0,11.0,0.37,602.41
12902,240,2757,5789.7,2.1,0.01,11.35
12903,100,1260,6300.0,5.0,0.05,12.35
12904,60,108,189.0,1.75,0.03,0.37
12905,60,18180,206343.0,11.35,0.19,404.43
12908,60,2237,5458.28,2.44,0.04,10.7
12909,60,8784,99698.4,11.35,0.19,195.41
12910,30,45964,367712.0,8.0,0.27,720.72
12911,240,3181,6043.9,1.9,0.01,11.85
12912,30,29426,201568.1,6.85,0.23,395.07
12913,60,5830,14225.2,2.44,0.04,27.88
